date,B1_value,B1_active,B2_value,B2_active,B3_value,B3_active,B4_value,B4_active,B5_value,B5_active,T1_value,T1_active,T2_value,T2_active,T3_value,T3_active,T4_value,T4_active,T5_value,T5_active,bullish_K,bearish_K,bullish_K,bearish_K
2022-11-07,53.06532663316583,False,64.3,False,2.0,False,61.23568140785944,False,48.0,False,41.63306451612903,False,76,False,0.8783,False,2.0,False,0.0,False,0,0,0,0
2022-11-08,55.57788944723618,False,70.6,False,2.0,False,72.42973571609798,False,50.0,False,42.641129032258064,False,79,False,1.0192,False,2.0,False,0.0,False,0,0,0,0
2022-11-09,49.346733668341706,False,43.5,False,2.0,False,23.638503471061444,False,45.0,False,39.21370967741936,False,-40,False,0.8422,False,0.0,False,0.0,False,0,0,0,0
2022-11-10,67.53768844221105,False,87.0,False,2.0,False,63.903807384199894,False,68.0,False,53.0241935483871,False,166,False,0.9,False,2.0,False,0.0,False,0,0,0,0
2022-11-11,70.22132796780684,False,84.5,False,2.0,False,71.51112319301227,False,75.0,False,55.80221997981837,False,161,False,0.9208,False,2.0,False,1.0,False,0,0,0,0
2022-11-14,65.52763819095478,False,80.60000000000001,False,1.0,False,36.107822593581794,False,71.0,False,52.976791120080726,False,39,False,0.8894,False,2.0,False,1.0,False,0,0,0,0
2022-11-15,69.14572864321607,False,84.0,False,1.0,False,58.40746146810082,False,79.0,False,55.443548387096776,False,123,False,0.9553,False,2.0,False,1.0,False,0,0,0,0
2022-11-16,66.23115577889448,False,78.4,False,0.0,False,28.731615398474098,False,74.0,False,53.326612903225815,False,26,False,0.9827,False,2.0,False,0.0,False,0,0,0,0
2022-11-17,63.517587939698494,False,66.9,False,0.0,False,7.215108931950876,False,69.0,False,52.11693548387096,False,29,False,0.902,False,2.0,False,0.0,False,0,0,0,0
2022-11-18,65.96385542168674,False,71.89999999999999,False,0.0,False,23.482420358413762,False,70.0,False,54.43548387096774,False,64,False,0.9,False,2.0,False,0.0,False,0,0,0,0
2022-11-21,66.96787148594377,False,62.4,False,0.0,False,14.723559526247463,False,69.0,False,54.73790322580645,False,54,False,0.9311,False,1.0,False,0.0,False,0,0,0,0
2022-11-22,70.38152610441767,False,74.1,False,0.0,False,44.861115717114046,False,71.0,False,57.56048387096774,False,150,False,0.8477,False,2.0,False,0.0,False,0,0,0,0
2022-11-23,71.95979899497488,False,71.7,False,0.0,False,56.4044206817194,False,77.77777777777779,False,60.04036326942482,False,134,False,1.1218,False,2.0,False,0.0,False,0,0,0,0
2022-11-25,72.96482412060301,False,74.8,False,0.0,False,62.1919243230484,False,79.7979797979798,False,61.75580221997981,False,170,False,0.7762,False,2.0,False,0.0,False,0,0,0,0
2022-11-28,67.43718592964824,False,47.199999999999996,False,-1.0,False,14.429280314769436,False,75.75757575757575,False,57.31584258324924,False,15,False,0.8402,False,0.0,True,0.0,False,0,1,0,1
2022-11-29,69.24623115577889,False,51.6,False,0.0,False,17.570073286117072,False,71.71717171717171,False,57.820383451059534,False,47,False,1.0378,False,0.0,False,0.0,False,0,0,0,0
2022-11-30,76.68341708542712,False,88.3,False,0.0,False,56.267600910188705,False,86.86868686868688,False,64.24974823766365,False,246,True,0.9816,False,2.0,False,0.0,False,0,1,0,1
2022-12-01,77.68844221105527,False,85.9,False,0.0,False,49.02264902421902,False,85.85858585858585,False,64.7532729103726,False,200,True,0.8571,False,2.0,False,0.0,False,0,1,0,1
2022-12-02,76.18090452261306,False,80.5,False,0.0,False,40.73310191659384,False,83.83838383838383,False,64.55186304128902,False,169,False,0.8653,False,2.0,False,1.0,False,0,0,0,0
2022-12-05,69.44723618090453,False,43.7,False,-1.0,False,-10.108126370008655,False,77.77777777777779,False,58.71097683786506,False,14,False,0.8673,False,0.0,False,1.0,False,0,0,0,0
2022-12-06,64.82412060301507,False,28.999999999999996,False,-2.0,False,-36.27683592320375,False,70.70707070707071,False,56.6968781470292,False,1,False,0.8396,False,0.0,False,0.0,False,0,0,0,0
2022-12-07,63.61809045226131,False,28.299999999999997,False,-1.0,False,-38.26969841156953,False,69.6969696969697,False,55.79053373615307,False,2,False,0.9587,False,0.0,True,0.0,False,0,1,0,1
2022-12-08,65.22613065326634,False,37.3,False,0.0,False,-17.332247347064428,False,68.68686868686868,False,56.89828801611279,False,48,False,0.8979,False,2.0,False,0.0,False,0,0,0,0
2022-12-09,61.56941649899397,False,28.299999999999997,False,0.0,False,-39.84406545017724,False,64.64646464646465,False,55.64516129032258,False,7,False,0.8376,False,1.0,False,0.0,False,0,0,0,0
2022-12-12,67.53768844221105,False,47.8,False,0.0,False,-5.042449601087817,False,67.67676767676768,False,59.4758064516129,False,47,False,0.8962,False,2.0,False,0.0,False,0,0,0,0
2022-12-13,70.65326633165829,False,61.199999999999996,False,0.0,False,15.188144197889088,False,77.77777777777779,False,62.6008064516129,False,119,False,0.9789,False,2.0,False,0.0,False,0,0,0,0
2022-12-14,68.14070351758794,False,52.7,False,0.0,False,-6.840638824975105,False,70.70707070707071,False,60.78629032258065,False,56,False,0.9032,False,2.0,False,-1.0,False,0,0,0,0
2022-12-15,59.89949748743718,False,21.7,False,0.0,False,-49.64104511539912,False,60.60606060606061,False,52.41935483870967,False,-25,False,0.8833,False,0.0,True,-1.0,False,0,1,0,1
2022-12-16,55.67839195979899,False,15.6,False,-1.0,False,-73.08718726813467,False,56.56565656565656,False,49.9496475327291,False,-41,False,0.911,False,-1.0,True,-2.0,False,0,1,0,1
2022-12-19,52.462311557788944,False,11.5,False,-1.0,False,-87.91820287238286,False,44.44444444444444,False,47.53272910372608,False,-51,False,0.9218,False,0.0,True,-1.0,False,0,1,0,1
2022-12-20,52.31388329979879,False,17.299999999999997,False,-1.0,False,-66.60913019965318,False,47.474747474747474,False,49.09274193548387,False,-19,False,0.888,False,0.0,True,-1.0,False,0,1,0,1
2022-12-21,60.36217303822937,False,41.099999999999994,False,0.0,False,-18.55682741347102,False,56.56565656565656,False,53.42741935483871,False,28,False,0.9874,False,2.0,False,-1.0,False,0,0,0,0
2022-12-22,54.12474849094567,False,27.700000000000003,False,-1.0,False,-46.72932439421793,False,45.45454545454545,False,50.403225806451616,False,-20,False,0.9793,False,-1.0,False,-2.0,False,0,0,0,0
2022-12-23,58.04828973843058,False,40.699999999999996,False,0.0,False,-15.983162690785443,False,48.484848484848484,False,52.62096774193549,False,9,False,0.9317,False,2.0,False,-2.0,False,0,0,0,0
2022-12-27,57.243460764587525,False,45.6,False,1.0,False,-11.065278620896736,False,43.43434343434344,False,53.326612903225815,False,22,False,0.871,False,0.0,False,-2.0,False,0,0,0,0
2022-12-28,51.55778894472361,False,27.0,False,-1.0,False,-49.205161348037414,False,29.292929292929294,False,48.23766364551863,False,-50,False,0.8821,False,-1.0,False,-2.0,False,0,0,0,0
2022-12-29,59.45674044265593,False,68.89999999999999,False,-1.0,False,-2.568735273002501,False,48.484848484848484,False,53.481331987891025,False,31,False,1.0975,False,1.0,False,-2.0,False,0,0,0,0
2022-12-30,57.60322255790534,False,60.699999999999996,False,1.0,False,-22.981747302482635,False,39.39393939393939,False,51.31313131313131,False,9,False,0.9034,False,1.0,False,-2.0,False,0,0,0,0
2023-01-03,55.89123867069487,False,57.3,False,0.0,False,-18.01996385117574,False,44.44444444444444,False,50.45408678102926,False,10,False,0.9479,False,0.0,True,-2.0,False,0,1,0,1
2023-01-04,62.73917421953675,False,72.3,False,1.0,False,17.162460818947533,False,51.515151515151516,False,53.784056508577194,False,109,False,1.1304,True,1.0,False,-2.0,False,0,1,0,1
2023-01-05,59.01309164149043,False,53.6,False,1.0,False,-3.442378392191803,False,38.38383838383838,False,51.160443995963675,False,11,False,0.9974,False,0.0,False,-1.0,False,0,0,0,0
2023-01-06,68.8821752265861,False,80.7,False,2.0,False,37.607695974245026,False,61.61616161616161,False,58.72855701311806,False,174,True,0.8872,False,2.0,False,-1.0,False,0,1,0,1
2023-01-09,69.88922457200403,False,79.5,False,1.0,False,40.517471077677286,False,64.64646464646465,False,59.737638748738654,False,101,False,0.9464,False,2.0,False,-1.0,False,0,0,0,0
2023-01-10,72.80966767371602,False,80.9,False,1.0,False,54.152741435723485,False,63.63636363636363,False,61.85671039354188,False,142,False,0.9068,False,1.0,False,-1.0,False,0,0,0,0
2023-01-11,77.34138972809667,False,86.8,False,1.0,False,74.64013388467437,False,68.68686868686868,False,65.99394550958627,False,209,True,1.0361,False,2.0,False,0.0,False,0,1,0,1
2023-01-12,78.75125881168177,False,86.5,False,0.0,False,77.983653759104,False,73.73737373737373,False,68.21392532795156,False,215,True,0.9206,False,2.0,False,0.0,False,0,1,0,1
2023-01-13,79.7583081570997,False,89.2,False,1.0,False,80.30244498294583,False,73.0,False,68.51664984863774,False,206,True,0.8708,False,2.0,False,0.0,False,0,1,0,1
2023-01-17,80.26183282980867,False,82.5,False,2.0,False,62.98349925441586,False,74.0,False,68.6175580221998,False,118,False,0.9201,False,2.0,False,0.0,False,0,0,0,0
2023-01-18,75.22658610271903,False,61.6,False,1.0,False,19.260883160250643,False,65.0,False,64.4803229061554,False,31,False,0.9303,False,0.0,False,0.0,False,0,0,0,0
2023-01-19,71.6012084592145,False,48.199999999999996,False,1.0,False,-4.3682580160618585,False,57.99999999999999,False,63.06760847628657,False,23,False,0.9544,False,0.0,True,0.0,False,0,1,0,1
2023-01-20,77.74420946626385,False,64.7,False,1.0,False,31.90066756827126,False,67.0,False,66.80121089808274,False,135,False,0.8672,False,2.0,False,0.0,False,0,0,0,0
2023-01-23,81.47029204431017,False,72.0,False,1.0,False,52.05109560503473,False,78.0,False,70.23208879919274,False,211,True,0.9194,False,2.0,False,0.0,False,0,1,0,1
2023-01-24,80.96676737160121,False,67.60000000000001,False,1.0,False,36.66945609844231,False,80.0,False,68.92028254288597,False,103,False,0.8956,False,2.0,False,1.0,False,0,0,0,0
2023-01-25,80.96676737160121,False,66.2,False,0.0,False,34.68480703981358,False,77.0,False,68.92028254288597,False,116,False,0.8522,False,2.0,False,0.0,False,0,0,0,0
2023-01-26,82.57804632426989,False,74.9,False,1.0,False,49.86450805948695,False,85.0,False,71.74571140262361,False,198,True,0.8035,False,2.0,False,0.0,False,0,1,0,1
2023-01-27,83.18227593152065,False,71.89999999999999,False,1.0,False,40.89382989101024,False,88.0,False,72.2502522704339,False,143,False,0.9775,False,2.0,False,1.0,False,0,0,0,0
2023-01-30,80.76535750251762,False,57.099999999999994,False,1.0,False,2.8694309075076063,False,84.0,False,69.42482341069626,False,14,False,0.8643,False,1.0,False,0.0,False,0,0,0,0
2023-01-31,85.51307847082495,False,78.5,False,1.0,False,37.59422262207531,False,88.0,False,75.37840565085772,False,178,True,0.9147,False,2.0,False,1.0,False,0,1,0,1
2023-02-01,86.6062437059416,False,80.7,False,1.0,False,51.84594842492032,False,89.0,False,77.37373737373737,False,282,True,1.0077,True,2.0,False,1.0,False,0,2,0,2
2023-02-02,85.88709677419355,False,73.5,False,1.0,False,52.37194424422822,False,90.0,False,80.18200202224469,False,326,True,1.0366,True,2.0,False,2.0,True,0,3,0,3
2023-02-03,83.36693548387096,False,63.3,False,1.0,False,12.459810948515326,False,85.0,False,76.33973710819009,False,45,False,0.8445,False,2.0,False,2.0,True,0,1,0,1
2023-02-06,83.06451612903226,False,52.800000000000004,False,1.0,False,-15.577362074061774,False,81.0,False,74.4186046511628,False,8,False,0.7281,False,1.0,False,2.0,True,0,1,0,1
2023-02-07,84.69284994964752,False,59.8,False,2.0,False,1.9287418020051064,False,83.0,False,77.5530839231547,False,85,False,1.0024,False,2.0,False,2.0,True,0,1,0,1
2023-02-08,80.96676737160121,False,44.7,False,1.0,False,-25.263183092967726,False,82.0,False,74.92416582406472,False,30,False,0.8251,False,2.0,False,2.0,True,0,1,0,1
2023-02-09,78.54984894259819,False,31.5,False,1.0,False,-48.23596296270467,False,77.0,False,72.29524772497471,False,6,False,1.0018,False,1.0,False,2.0,True,0,1,0,1
2023-02-10,81.04838709677419,False,34.9,False,1.0,False,-41.08650993651623,False,75.0,False,73.38056680161942,False,23,False,0.9427,False,2.0,False,2.0,True,0,1,0,1
2023-02-13,83.56854838709677,False,51.1,False,0.0,False,-3.8182950494425256,False,82.0,False,75.60728744939271,False,72,False,0.9337,True,2.0,False,2.0,True,0,2,0,2
2023-02-14,81.80904522613065,False,48.199999999999996,False,1.0,False,-11.6348798457473,False,81.0,False,75.58022199798184,False,62,False,0.9632,False,2.0,False,2.0,True,0,1,0,1
2023-02-15,83.41708542713567,False,59.0,False,2.0,False,-0.2098854473591416,False,85.0,False,75.6811301715439,False,109,False,0.9037,False,2.0,False,2.0,True,0,1,0,1
2023-02-16,80.0,False,43.2,False,1.0,False,-32.69046580950047,False,82.0,False,73.46115035317861,False,12,False,0.9517,False,0.0,False,2.0,True,0,1,0,1
2023-02-17,79.79899497487438,False,43.3,False,1.0,False,-35.89790969008381,False,85.0,False,72.95660948536832,False,17,False,1.039,False,0.0,True,2.0,True,0,2,0,2
2023-02-21,72.26130653266331,False,20.1,False,0.0,False,-73.31078465953215,False,65.0,False,67.70938446014128,False,-58,False,1.0461,False,0.0,True,2.0,True,0,2,0,2
2023-02-22,71.95979899497488,False,20.200000000000003,False,1.0,False,-70.78223883511282,False,70.0,False,67.4066599394551,False,-54,False,0.9495,False,0.0,True,2.0,True,0,2,0,2
2023-02-23,72.46231155778895,False,24.9,False,2.0,False,-50.76642096105873,False,75.0,False,67.91120080726539,False,-31,False,1.1839,True,0.0,True,2.0,True,0,3,0,3
2023-02-24,67.8391959798995,False,17.2,False,1.0,False,-73.79906457393719,False,61.0,False,64.58123107971745,False,-85,False,0.9909,False,-1.0,False,2.0,True,0,1,0,1
2023-02-27,67.43718592964824,False,20.7,False,2.0,False,-58.22297954007858,False,63.0,False,65.38849646821393,False,-49,False,0.9902,False,1.0,False,2.0,True,0,1,0,1
2023-02-28,65.7286432160804,False,22.5,False,1.0,False,-58.86431193842908,False,60.0,False,63.26942482341069,False,-79,False,0.9753,False,0.0,False,2.0,True,0,1,0,1
2023-03-01,63.61809045226131,False,30.3,False,1.0,False,-56.4183295793266,False,56.00000000000001,False,62.058526740666,False,-72,False,0.9145,False,-1.0,False,2.0,True,0,1,0,1
2023-03-02,65.0251256281407,False,44.6,False,2.0,False,-28.59492301439736,False,61.0,False,64.58123107971745,False,25,False,1.0533,False,1.0,False,2.0,True,0,1,0,1
2023-03-03,70.65326633165829,False,68.2,False,1.0,False,12.637064213689136,False,67.0,False,70.03027245206862,False,88,False,1.1139,False,2.0,False,2.0,True,0,1,0,1
2023-03-06,69.3158953722334,False,66.0,False,2.0,False,-4.472772027365358,False,67.0,False,67.37373737373737,False,22,False,0.9771,False,2.0,False,2.0,True,0,1,0,1
2023-03-07,60.96579476861167,False,38.5,False,1.0,False,-42.87931815333013,False,56.99999999999999,False,62.525252525252526,False,-84,False,0.9892,False,0.0,False,2.0,True,0,1,0,1
2023-03-08,60.7645875251509,False,41.699999999999996,False,0.0,False,-32.60251850026336,False,62.0,False,63.13131313131313,False,-47,False,0.8862,False,0.0,False,2.0,True,0,1,0,1
2023-03-09,51.50905432595574,False,16.8,False,0.0,False,-70.50284220438995,False,47.0,False,55.757575757575765,False,-172,False,0.9007,False,-1.0,True,2.0,True,0,2,0,2
2023-03-10,40.140845070422536,False,6.1,False,-1.0,False,-100.00510476039625,False,34.0,False,49.7979797979798,False,-264,False,0.9629,False,-1.0,True,2.0,True,0,2,0,2
2023-03-13,37.62575452716298,False,12.4,False,-2.0,False,-95.92951372197963,False,35.0,False,47.474747474747474,False,-209,False,0.9635,False,-1.0,True,2.0,True,0,2,0,2
2023-03-14,45.57344064386318,False,25.900000000000002,False,-1.0,False,-49.415235815523545,False,41.0,False,50.80808080808082,False,-36,False,1.2135,True,0.0,False,2.0,True,0,2,0,2
2023-03-15,37.726358148893354,False,21.3,False,-2.0,False,-66.64845202642596,False,34.0,False,45.55555555555556,False,-207,False,0.9709,False,0.0,False,1.0,False,0,0,0,0
2023-03-16,43.158953722334005,False,34.4,False,-2.0,False,-22.199609626615405,False,47.0,False,50.505050505050505,False,-10,False,1.0355,False,2.0,False,2.0,True,0,1,0,1
2023-03-17,37.32394366197183,False,27.800000000000004,False,-2.0,False,-54.08485132664431,False,44.0,False,45.656565656565654,False,-192,False,0.9389,False,-2.0,False,1.0,False,0,0,0,0
2023-03-20,41.14688128772636,False,40.300000000000004,False,-2.0,False,-14.476308723535794,False,46.0,False,50.101010101010104,False,-13,False,1.0102,False,1.0,False,1.0,False,0,0,0,0
2023-03-21,45.22613065326633,False,63.1,False,-1.0,False,18.961376745739667,False,51.0,False,54.34343434343434,False,20,False,0.911,False,2.0,False,2.0,True,0,1,0,1
2023-03-22,38.89447236180904,False,37.3,False,-2.0,False,-21.99420906175851,False,43.0,False,49.3939393939394,False,-76,False,0.9407,False,0.0,False,1.0,False,0,0,0,0
2023-03-23,38.09045226130653,False,42.6,False,-2.0,False,-22.751263881860666,False,47.0,False,48.18181818181818,False,-109,False,0.8675,False,0.0,True,1.0,False,0,1,0,1
2023-03-24,38.89447236180904,False,49.8,False,-2.0,False,-3.484789433638703,False,50.0,False,48.888888888888886,False,-11,False,0.8508,False,1.0,False,0.0,False,0,0,0,0
2023-03-27,41.80904522613066,False,63.0,False,-2.0,False,23.80547016675927,False,49.0,False,51.11111111111111,False,31,False,0.9616,False,2.0,False,0.0,False,0,0,0,0
2023-03-28,42.01005025125628,False,68.0,False,-2.0,True,33.91961477426574,False,44.0,False,52.42424242424243,False,23,False,0.9504,False,1.0,False,0.0,False,1,0,1,0
2023-03-29,46.834170854271356,False,87.8,False,-2.0,True,67.99761033981245,False,57.99999999999999,False,57.77777777777777,False,58,False,0.8251,False,2.0,False,0.0,False,1,0,1,0
2023-03-30,50.050251256281406,False,91.2,False,-2.0,True,80.94430849665582,False,68.0,False,59.79797979797979,False,67,False,0.8397,False,2.0,False,0.0,False,1,0,1,0
2023-03-31,56.08040201005026,False,95.3,False,-1.0,False,107.05901387827362,False,77.0,False,65.05050505050505,False,108,False,0.8844,False,2.0,False,1.0,False,0,0,0,0
2023-04-03,58.35010060362173,False,92.80000000000001,False,-2.0,False,90.25179191016547,False,72.0,False,65.31850353892821,False,67,False,0.8147,False,2.0,False,0.0,False,0,0,0,0
2023-04-04,52.816901408450704,False,79.60000000000001,False,-2.0,False,55.08035816788218,False,69.0,False,61.57735085945399,False,39,False,0.8009999999999999,False,1.0,False,0.0,False,0,0,0,0
2023-04-05,51.75879396984925,False,66.3,False,-2.0,False,35.33338052739056,False,56.00000000000001,False,60.364004044489384,False,14,False,0.8014,False,0.0,True,-1.0,False,0,1,0,1
2023-04-06,52.911646586345384,False,62.1,False,-2.0,False,35.47304774213327,False,59.0,False,60.46511627906976,False,35,False,0.8104,False,2.0,False,-2.0,False,0,0,0,0
2023-04-10,55.42168674698795,False,67.10000000000001,False,0.0,False,46.81509797202762,False,64.0,False,61.172901921132464,False,33,False,0.8258,False,2.0,False,-2.0,False,0,0,0,0
2023-04-11,59.036144578313255,False,71.7,False,2.0,False,62.67847542872714,False,65.0,False,65.21739130434783,False,48,False,0.7654,False,2.0,False,-2.0,False,0,0,0,0
2023-04-12,56.726907630522085,False,61.5,False,0.0,False,44.72827077706161,False,62.0,False,63.094034378159755,False,49,False,0.8177,False,1.0,False,-2.0,False,0,0,0,0
